Pair Address,Name,Symbol,Volume (24h),Volume (1h),Volume (5m),Buys (5m),Sells (5m),Price (Native),Liquidity (USD),Price Change (5m)
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,8457.52,8457.52,2371.86,5,0,0.00004896,25442.79,51.32
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,8557.83,8557.83,2472.17,6,0,0.00004973,25643.23,53.71
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,8557.83,8557.83,2472.17,6,0,0.00004973,25643.23,53.71
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,8557.83,8557.83,978.58,4,0,0.00004973,25643.23,17.35
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,8557.83,8557.83,978.58,4,0,0.00004973,25643.23,17.35
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,8918.17,8918.17,1338.92,5,0,0.00005256,26365.92,24.03
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,8918.17,8918.17,1338.92,5,0,0.00005256,26365.92,24.03
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,8918.17,8918.17,561.02,3,0,0.00005256,26365.92,9.15
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,8918.17,8918.17,561.02,3,0,0.00005256,26365.92,9.15
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,10356.33,10356.33,1999.18,5,0,0.00006467,29258.8,34.3
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,10356.33,10356.33,1999.18,5,0,0.00006467,29258.8,34.3
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,10356.33,10356.33,1999.18,5,0,0.00006467,29258.8,34.3
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,10356.33,10356.33,1999.18,5,0,0.00006467,29258.8,34.3
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,11198.45,11198.45,2841.3,7,1,0.00005936,28035.33,23.26
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,11198.45,11198.45,2841.3,7,1,0.00005936,28035.33,23.26
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,13586.1,13586.1,5128.57,8,2,0.00007349,31209.82,50.11
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,13586.1,13586.1,5128.57,8,2,0.00007349,31209.82,50.11
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,16435.41,16435.41,7877.57,10,3,0.00006594,29572.5,32.6
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,16435.41,16435.41,7877.57,10,3,0.00006594,29572.5,32.6
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,16435.41,16435.41,7517.23,9,3,0.00006594,29572.5,25.45
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,16435.41,16435.41,7517.23,9,3,0.00006594,29572.5,25.45
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,16435.41,16435.41,7517.23,9,3,0.00006594,29572.5,25.45
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,16435.41,16435.41,7517.23,9,3,0.00006594,29572.5,25.45
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,16435.41,16435.41,6079.07,7,3,0.00006594,29572.5,1.96
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,16435.41,16435.41,6079.07,7,3,0.00006594,29572.5,1.96
0x90e08dF18E4c8cf5Ff3ee82B4E64bB301F6af653,DJPEPE,DJPEPE25,16544.19,16544.19,6187.85,8,3,0.00006691,29789.46,3.46
