Pair Address,Name,Symbol,Volume (24h),Volume (1h),Volume (5m),Buys (5m),Sells (5m),Price (Native),Liquidity (USD),Price Change (5m)
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,306287.72,306287.72,4408.63,5,3,0.0000007893,70362.31,-8.02
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,306287.72,306287.72,2615.29,4,2,0.0000007893,70362.31,-8.1
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,306287.72,306287.72,2615.29,4,2,0.0000007893,70362.31,-8.1
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,306287.72,306287.72,2615.29,4,2,0.0000007893,70362.31,-8.1
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,306287.72,306287.72,2615.29,4,2,0.0000007893,70362.31,-8.1
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,306649.13,306649.13,2850.23,3,2,0.0000008058,71105.05,-6.78
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,306649.13,306649.13,2850.23,3,2,0.0000008058,71105.05,-6.78
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,306649.13,306649.13,791.37,3,0,0.0000008058,71105.05,4.64
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,306649.13,306649.13,791.37,3,0,0.0000008058,71105.05,4.64
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,309544.38,309544.38,3256.65,3,1,0.0000007398,68081.85,-6.27
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,309544.38,309544.38,3256.65,3,1,0.0000007398,68081.85,-6.27
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,311292.94,311292.94,5005.22,4,2,0.0000007579,68914.26,-3.98
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,311292.94,311292.94,5005.22,4,2,0.0000007579,68914.26,-3.98
